"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","FRA","France","2020","2020",37860,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","FRA","France","2021","2021",25656,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","FRA","France","2018","2018",89.6,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","FRA","France","2019","2019",97.9,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","FRA","France","2020","2020",56,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","FRA","France","2021","2021",37.9,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","DEU","Germany","2018","2018",138237,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","DEU","Germany","2019","2019",120819,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","DEU","Germany","2020","2020",87674,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","DEU","Germany","2021","2021",49674,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","DEU","Germany","2018","2018",166.7,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","DEU","Germany","2019","2019",145.4,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","DEU","Germany","2020","2020",105.4,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","DEU","Germany","2021","2021",59.7,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","HUN","Hungary","2018","2018",1563,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","HUN","Hungary","2019","2019",1641,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","HUN","Hungary","2020","2020",839,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","HUN","Hungary","2021","2021",632,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","HUN","Hungary","2018","2018",16,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","HUN","Hungary","2019","2019",16.8,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","HUN","Hungary","2020","2020",8.6,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","HUN","Hungary","2021","2021",6.5,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","ISL","Iceland","2019","2019",167,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","ISL","Iceland","2019","2019",46.3,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","IRL","Ireland","2018","2018",11081,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","IRL","Ireland","2019","2019",11944,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","IRL","Ireland","2020","2020",5858,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","IRL","Ireland","2021","2021",4556,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","IRL","Ireland","2018","2018",227.7,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","IRL","Ireland","2019","2019",242.1,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","IRL","Ireland","2020","2020",117.5,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","IRL","Ireland","2021","2021",90.5,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","ITA","Italy","2018","2018",20158,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","ITA","Italy","2019","2019",19112,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","ITA","Italy","2020","2020",10335,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","ITA","Italy","2021","2021",6324,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","ITA","Italy","2018","2018",33.4,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","ITA","Italy","2019","2019",32,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","ITA","Italy","2020","2020",17.4,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","ITA","Italy","2021","2021",10.7,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","JPN","Japan","2020","2020",49300,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","JPN","Japan","2020","2020",39.1,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","KOR","Korea","2018","2018",305535,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","KOR","Korea","2019","2019",244003,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","KOR","Korea","2020","2020",114276,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","KOR","Korea","2021","2021",56635,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","KOR","Korea","2018","2018",592.3,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","KOR","Korea","2019","2019",471.4,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","KOR","Korea","2020","2020",220.5,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","KOR","Korea","2021","2021",109.5,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","MEX","Mexico","2018","2018",16344,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","MEX","Mexico","2019","2019",17467,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","MEX","Mexico","2020","2020",9008,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","MEX","Mexico","2021","2021",3727,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","MEX","Mexico","2018","2018",13,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","MEX","Mexico","2019","2019",13.8,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","MEX","Mexico","2020","2020",7,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","MEX","Mexico","2021","2021",2.9,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","NLD","Netherlands","2018","2018",18754,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","NLD","Netherlands","2019","2019",14759,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","NLD","Netherlands","2020","2020",8504,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","NLD","Netherlands","2021","2021",5964,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","NLD","Netherlands","2018","2018",108.8,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","NLD","Netherlands","2019","2019",85.1,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","NLD","Netherlands","2020","2020",48.8,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","NLD","Netherlands","2021","2021",34,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","NZL","New Zealand","2018","2018",8091,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","NZL","New Zealand","2019","2019",10027,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","NZL","New Zealand","2020","2020",4321,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","NZL","New Zealand","2018","2018",165.1,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","NZL","New Zealand","2019","2019",201.4,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","NZL","New Zealand","2020","2020",84.9,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","NOR","Norway","2018","2018",9376,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","NOR","Norway","2019","2019",8048,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","NOR","Norway","2020","2020",4597,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","NOR","Norway","2021","2021",3159,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","NOR","Norway","2018","2018",176.5,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","NOR","Norway","2019","2019",150.5,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","NOR","Norway","2020","2020",85.5,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","NOR","Norway","2021","2021",58.4,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","POL","Poland","2018","2018",35699,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","POL","Poland","2019","2019",36763,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","POL","Poland","2020","2020",20735,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","POL","Poland","2021","2021",19304,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","POL","Poland","2018","2018",94,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","POL","Poland","2019","2019",96.8,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","POL","Poland","2020","2020",54.7,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","POL","Poland","2021","2021",51.1,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","PRT","Portugal","2018","2018",4677,"B","Break"
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","PRT","Portugal","2019","2019",6118,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","PRT","Portugal","2020","2020",3183,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","PRT","Portugal","2021","2021",1255,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","PRT","Portugal","2018","2018",45.5,"B","Break"
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","PRT","Portugal","2019","2019",59.5,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","PRT","Portugal","2020","2020",30.9,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","PRT","Portugal","2021","2021",12.1,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","SVK","Slovak Republic","2018","2018",9444,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","SVK","Slovak Republic","2019","2019",9283,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","SVK","Slovak Republic","2020","2020",4920,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","SVK","Slovak Republic","2021","2021",4342,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","SVK","Slovak Republic","2018","2018",173.4,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","SVK","Slovak Republic","2019","2019",170.2,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","SVK","Slovak Republic","2020","2020",90.1,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","SVK","Slovak Republic","2021","2021",79.7,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","ESP","Spain","2018","2018",48730,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","ESP","Spain","2019","2019",46037,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","ESP","Spain","2020","2020",28226,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","ESP","Spain","2021","2021",10271,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","ESP","Spain","2018","2018",104.1,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","ESP","Spain","2019","2019",97.7,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","ESP","Spain","2020","2020",59.6,,
"DICDB001","Acute upper respiratory infections and influenza","RTOALLNB","Per 100 000 population","ESP","Spain","2021","2021",21.7,,
"DICDB001","Acute upper respiratory infections and influenza","NOMBRENB","Number","SWE","Sweden","2018","2018",15187,,
